mileage,tax,mpg,engineSize,price
107390,30,64.2,2.0,12895
55000,30,61.4,2.0,11290
56919,20,70.6,2.0,16490
36786,125,58.9,2.0,15490
2200,145,47.9,2.0,30990
8976,145,62.8,2.0,24790
31072,20,68.9,2.0,16490
10,145,42.8,2.0,28490
10,145,42.8,2.0,28490
600,145,49.6,1.6,20990
1000,145,46.3,2.0,31990
750,145,39.8,2.0,29990
40164,30,67.3,2.0,17490
28290,30,67.3,2.0,17790
40763,160,52.3,3.0,25790
3500,145,38.7,2.0,29990
8050,145,40.9,2.0,23290
11998,160,51.4,2.0,21490
26796,145,44.8,2.0,24790
57120,30,61.4,2.0,13790
40378,145,55.4,3.0,23490
33334,30,67.3,2.0,17290
16821,200,42.2,2.0,23490
44691,200,47.9,3.0,33990
1200,145,50.4,2.0,29990
4983,145,48.7,2.0,27490
8547,145,50.4,2.0,25990
7010,145,47.9,1.6,24290
500,145,47.1,2.0,35490
500,145,47.1,2.0,38990
6500,145,38.2,2.0,36990
10,145,51.4,2.0,29990
10,145,50.4,2.0,30990
10,145,39.2,2.0,29490
10,145,33.2,2.0,31990
10,145,42.8,2.0,29990
50,145,33.6,3.0,42990
10,145,40.4,2.0,29990
27699,20,67.3,2.0,13290
17411,145,43.5,2.5,26490
42500,0,67.3,1.0,10290
5831,145,47.1,2.0,27490
58727,145,67.3,2.0,19990
33406,145,76.3,1.6,13290
750,145,42.8,2.0,29990
1000,145,49.6,2.0,27990
1750,145,45.6,2.0,27990
32868,30,67.3,2.0,16490
1000,145,38.2,2.0,47990
13248,125,50.4,1.4,19490
500,145,40.9,1.5,32990
500,145,54.3,2.0,35990
500,145,52.3,1.6,29490
1000,145,39.2,2.0,27990
750,145,51.4,2.0,25990
2250,145,50.4,2.0,26990
2500,145,45.6,2.0,27990
750,145,52.3,1.6,25490
6000,145,45.6,2.0,26990
10,145,30.4,2.9,51990
10,145,30.1,2.5,42490
10,145,47.1,2.0,30990
31617,30,56.5,1.4,12999
60899,150,58.9,2.0,18990
81957,205,47.1,2.0,14990
43708,150,62.8,2.0,21490
36000,150,52.3,1.4,20495
32000,165,50.4,3.0,24990
3455,145,50.4,2.0,37990
16514,150,49.6,1.4,19445
53000,145,56.5,2.0,17695
42000,205,47.9,2.0,13895
22492,145,50.4,1.4,18995
18532,145,55.4,1.0,16577
9571,145,54.3,1.4,19395
129000,325,31.7,2.5,2495
57097,0,83.1,1.6,10990
29858,30,60.1,2.0,17990
150,145,38.7,2.0,32990
21113,150,49.6,1.4,19445
19948,150,54.3,1.5,18490
53596,150,54.3,2.0,20990
44000,20,70.6,1.6,10490
27369,150,56.5,1.4,13990
79197,20,67.3,2.0,13990
1350,145,51.4,2.0,27490
1250,145,38.2,1.5,35990
1000,145,32.8,3.0,67990
7442,145,52.3,1.4,23245
24755,145,52.3,1.4,18495
47000,20,67.3,2.0,11990
54623,20,67.3,2.0,13240
27928,145,56.5,1.5,21490
20500,145,50.4,2.0,23990
10000,150,51.4,1.6,18990
37238,0,74.3,1.6,11490
60043,205,47.9,3.0,27900
31436,0,67.3,1.0,11490
3250,145,38.7,2.0,27990
4750,145,38.7,2.0,28990
2750,145,48.7,2.0,27990
3000,145,49.6,1.6,23990
10,145,42.8,2.0,27990
415,145,29.7,2.5,41990
3466,145,36.7,2.0,35990
60000,165,44.1,1.8,11990
42300,150,54.3,2.0,12990
26500,150,57.6,1.4,11990
32000,0,74.3,1.6,10495
52000,30,54.3,1.4,9495
36187,20,70.6,2.0,17445
8065,145,50.4,2.0,27990
12659,145,55.4,2.0,28990
32310,145,47.9,3.0,33995
73156,240,42.8,3.0,23795
23000,0,74.3,1.6,11990
35000,125,49.6,2.0,17490
18000,150,56.5,1.5,20990
29180,30,54.3,1.4,9995
38473,205,40.9,2.0,17990
41101,20,67.3,2.0,14995
15901,165,45.6,2.0,21995
49461,125,57.6,2.0,17995
1335,145,33.2,3.0,59990
16829,145,52.3,1.4,17995
39309,145,52.3,3.0,24490
19151,260,35.8,3.0,23995
40000,145,54.3,3.0,26490
203,145,45.6,2.0,37995
5000,145,54.3,1.6,20995
39463,0,76.3,1.6,12490
39929,145,47.1,1.8,17445
1082,145,38.2,1.5,37490
2100,145,38.2,2.0,37900
3454,145,33.2,3.0,49990
1500,145,47.1,2.0,30990
6826,145,33.2,2.0,28490
18578,200,47.9,3.0,34990
27411,145,76.3,1.6,11495
17486,125,50.4,1.4,20995
27416,125,58.9,2.0,17495
10,145,38.2,1.5,33990
67,145,38.2,1.5,37990
10,145,33.6,3.0,41799
4298,145,45.6,2.0,31990
10,145,33.6,3.0,41495
3986,145,47.1,2.0,36990
3552,145,33.2,2.0,35990
500,145,48.7,2.0,34490
500,145,39.2,2.0,37490
250,145,39.2,3.0,78990
33050,145,40.4,2.0,28290
44705,235,42.2,3.0,31990
750,145,40.9,1.5,32490
39608,30,61.4,2.0,13290
50,145,47.9,2.0,31900
2302,145,36.7,2.0,34990
15352,0,76.3,1.6,12790
1705,145,38.2,2.0,34990
46520,145,64.2,2.0,18990
6359,145,51.4,1.4,21490
1000,145,30.4,2.9,53490
3212,145,50.4,2.0,25990
10,145,36.2,2.0,45490
4826,145,33.2,2.0,33990
10,145,30.1,2.5,54900
6464,145,48.7,2.0,25990
1596,145,38.7,2.0,28990
10,145,52.3,3.0,33990
10490,145,62.8,2.0,24490
20257,0,67.3,1.0,11645
4850,145,40.4,3.0,38990
11570,30,55.4,1.4,12990
750,145,39.2,2.0,26990
9865,145,52.3,1.4,17990
40479,20,67.3,2.0,17495
33719,30,58.9,1.4,14345
26500,145,52.3,1.4,16495
2240,145,38.2,1.5,34990
7881,145,38.7,2.0,34490
3439,145,38.2,2.0,35490
8480,145,51.4,1.6,23240
10,145,33.2,2.0,30990
10,145,39.8,2.0,31490
10,145,38.7,2.0,38990
10,145,46.3,2.0,27990
1639,145,52.3,1.6,23990
28123,555,28.8,4.0,43990
20052,160,46.3,2.0,18790
6648,145,40.9,1.5,27490
6688,145,40.9,1.5,24999
5973,145,48.7,2.0,25990
9231,145,52.3,1.4,22990
1000,145,40.4,3.0,39995
4100,145,29.1,2.9,56795
10,145,38.2,1.5,33990
67,145,39.2,2.0,34990
2475,145,50.4,2.0,28990
5743,145,47.9,2.0,29990
569,145,36.2,2.0,45990
2011,145,45.6,2.0,29990
26895,30,57.6,1.4,11990
101,145,42.2,1.5,28490
94,145,40.4,2.0,27995
86,145,48.7,2.0,29990
2247,145,47.9,2.0,32490
4022,145,47.1,2.0,29990
9000,145,60.1,2.0,23490
157,145,44.8,2.0,31990
5100,145,48.7,2.0,27490
83020,30,64.2,2.0,13995
5000,145,34.0,2.0,38990
10,145,40.9,1.5,26990
1707,145,49.6,1.6,23990
529,145,40.9,2.0,33490
1692,145,49.6,1.6,23990
6675,145,38.2,1.5,35990
2776,145,45.6,2.0,29999
2808,145,38.2,2.0,37990
244,145,40.4,2.0,28445
33056,145,43.5,2.0,24495
30736,30,58.9,1.4,13990
38856,145,56.5,2.0,18490
14859,145,40.9,2.0,29995
2250,145,50.4,2.0,26990
3883,145,33.2,2.0,32990
97,145,51.4,2.0,29495
6845,145,50.4,2.0,27990
11000,145,52.3,1.4,19995
5680,145,33.6,3.0,49495
7266,145,40.9,2.0,28995
240,145,52.3,1.6,26490
7961,145,32.8,3.0,67495
4680,145,52.3,1.6,23990
1587,145,40.9,2.0,22990
4717,145,40.9,2.0,21990
4877,145,40.9,2.0,22490
10,145,40.9,1.5,26990
24000,145,50.4,1.4,18395
99000,295,30.1,1.8,2876
10,145,36.2,2.0,44990
2260,145,38.7,2.0,27990
2349,145,51.4,2.0,22990
7029,145,40.9,2.0,27990
220,145,39.2,2.0,33990
10,145,36.2,2.0,44990
10200,145,38.2,2.0,38490
9150,145,39.8,2.0,27999
12900,0,67.3,1.0,12490
21516,30,58.9,1.4,14245
40500,30,67.3,2.0,17990
20508,145,52.3,1.4,20495
12134,145,70.6,1.6,15490
10499,145,38.2,2.0,32490
3225,145,39.8,3.0,31990
2673,145,45.6,2.0,38250
41594,205,47.1,2.0,16950
29255,30,62.8,2.0,12950
21000,150,55.4,1.5,15450
125000,305,34.9,2.0,2675
123000,300,33.6,1.8,3195
2000,145,44.8,2.0,28490
63938,160,50.4,2.0,16450
52653,30,62.8,2.0,15995
10081,150,43.5,2.0,23990
10,145,39.8,1.5,29995
10,145,39.8,1.5,29995
2688,145,42.8,2.0,28490
2632,145,38.2,2.0,39990
3651,150,47.9,1.0,18950
50652,0,74.3,1.6,10950
22939,150,55.4,1.0,16450
8500,150,67.3,1.0,13950
22219,30,58.9,1.4,15995
23000,0,74.3,1.6,12450
55903,145,56.5,2.0,22950
15000,150,62.8,2.0,24950
5000,145,49.6,1.6,24490
5000,145,40.9,2.0,23290
10,145,37.7,2.0,30990
10,145,37.2,2.0,30990
10,145,39.8,2.0,30990
7872,145,33.2,3.0,44750
3153,145,48.7,2.0,28950
6129,145,48.7,2.0,28450
18988,145,39.2,4.0,51450
31094,200,40.4,2.0,21950
37614,145,46.3,2.0,18750
11794,145,53.3,1.0,19450
21517,150,39.8,2.0,19950
6750,150,42.8,1.5,20450
7325,150,57.7,2.0,22950
28061,20,60.1,1.4,11950
37973,145,61.4,2.0,21450
28181,30,57.6,1.2,12950
17087,150,38.2,3.0,33950
5204,145,33.2,2.0,30950
3457,145,39.8,1.5,28750
3878,145,47.1,2.0,28450
3629,145,44.8,2.0,28450
4074,145,51.4,2.0,25950
2402,145,33.2,3.0,60950
5159,145,29.1,2.9,59450
12195,145,67.3,2.0,22950
2506,145,40.9,1.5,27950
1534,145,40.9,1.5,28250
33741,145,61.4,2.0,18950
31931,125,57.6,2.0,18950
23996,145,32.1,2.9,49950
17563,30,65.7,2.0,19450
27007,200,40.9,2.0,19950
49470,30,55.4,1.4,11950
24986,145,52.3,1.4,18950
10,145,42.8,2.0,28490
10,145,40.9,1.5,27490
9633,145,38.7,2.0,25450
8076,145,28.8,3.0,44950
8299,145,50.4,2.0,26250
25670,145,61.4,2.0,19950
39202,200,47.9,3.0,34950
22036,145,47.9,1.4,22950
13639,145,38.2,1.5,27950
70000,0,74.3,1.6,7475
70000,30,64.2,2.0,6875
19529,145,54.3,1.4,20450
13145,145,52.3,1.4,24950
31352,145,54.3,1.4,19950
15135,20,67.3,2.0,18950
20719,160,49.6,2.0,20950
26950,0,67.3,1.0,12950
10,145,39.8,1.5,28490
6331,145,33.2,3.0,45990
6445,145,48.7,2.0,27490
13,145,49.6,1.6,21990
24,145,39.8,1.5,33990
17045,200,40.4,2.0,22950
46048,145,56.5,2.0,23950
97000,20,68.9,1.6,4295
46000,205,40.9,1.6,5995
65000,145,53.3,2.0,6475
33029,205,47.9,2.0,12990
45000,0,70.6,1.6,6475
66896,165,44.1,1.8,8990
55000,30,64.2,2.0,6675
80000,150,53.3,2.0,7375
78812,30,61.4,2.0,10990
1459,145,39.8,1.5,29450
1720,145,39.8,1.5,29250
65794,0,74.3,1.6,6790
73848,235,39.8,1.8,6695
104000,145,53.3,1.9,2795
2500,145,52.3,1.6,24750
40494,0,67.3,1.0,10550
52820,0,76.3,1.6,10695
8305,145,39.8,3.0,32750
70000,0,74.3,1.6,7475
34000,555,28.5,4.1,22995
87000,30,64.2,2.0,5290
34003,145,47.9,3.0,37950
18515,200,40.4,2.0,23950
15261,30,62.8,2.0,19950
9859,145,47.1,2.0,27950
39087,145,56.5,2.0,18450
3306,145,51.4,2.0,32450
2000,145,45.6,2.0,32950
615,145,51.4,2.0,30950
1406,145,44.1,1.5,28950
3700,145,40.9,2.0,23450
2298,145,42.8,2.0,29450
978,145,48.7,2.0,35950
49547,0,74.3,1.6,7490
107304,125,57.6,2.0,4490
60000,125,52.3,1.4,8275
56472,20,68.9,2.0,6975
75000,0,74.3,1.6,6575
49879,265,36.7,2.0,6990
75261,125,60.1,2.0,10475
51514,30,62.8,2.0,9999
19323,20,61.4,1.4,12299
83587,145,53.3,2.0,8999
73643,30,56.5,1.2,7999
51395,0,80.7,1.6,9999
46107,200,40.9,2.0,14999
47506,30,61.4,2.0,18999
25531,145,40.9,2.0,25999
23640,30,55.4,1.4,11999
31244,30,64.2,2.0,12499
75309,200,39.8,2.0,9099
39828,30,57.6,1.2,9999
26586,30,56.5,1.4,12599
15003,145,47.9,1.4,19999
22739,145,72.4,1.6,14999
12205,30,62.8,2.0,17799
50497,160,43.5,1.8,15399
35425,0,74.3,1.6,11899
17456,30,58.9,1.4,15282
17418,0,74.3,2.0,14799
15224,0,76.3,1.6,11499
63769,20,68.9,2.0,9216
33207,20,67.3,2.0,14999
31509,0,67.3,1.0,10349
44775,125,52.3,1.4,8999
30006,30,58.9,1.4,12521
52384,30,62.8,2.0,12599
12730,30,57.6,1.4,11299
105000,300,34.0,2.0,3495
168017,200,42.1,2.0,6195
43269,145,47.1,2.0,11999
63332,125,58.9,2.0,14800
28418,145,54.3,2.0,15250
49530,160,50.4,2.0,16999
26360,145,47.9,1.4,17799
69212,125,60.1,2.0,12699
76597,200,47.9,3.0,14699
37459,260,35.8,2.0,19999
17271,30,55.4,1.4,11899
51034,125,60.1,2.0,13999
44880,30,56.5,1.4,10799
58231,160,44.1,2.0,15299
34897,160,46.3,2.0,14799
80521,200,47.9,2.0,15099
70248,20,70.6,2.0,12499
26258,145,47.1,2.0,16999
77295,235,43.5,2.0,9299
13291,145,74.3,1.6,13995
38200,30,61.4,2.0,13799
56653,30,61.4,2.0,15699
80232,125,61.4,2.0,15799
57873,125,58.9,2.0,12199
45194,20,67.3,2.0,14999
22445,160,43.5,2.0,22745
63241,200,41.5,1.6,5000
51476,125,53.3,1.4,9799
34078,125,58.9,2.0,14299
29460,30,64.2,2.0,11999
85246,30,65.7,1.6,5899
83297,145,56.5,2.0,8399
79651,145,54.3,2.0,10800
88151,20,70.6,2.0,10200
45411,125,58.9,2.0,12995
56441,265,36.7,2.0,14000
49525,20,68.9,1.6,7000
136000,205,48.7,2.0,2995
119000,260,37.7,2.0,4495
108000,160,42.8,2.0,5495
85000,200,48.7,2.0,8395
44328,20,70.6,2.0,14729
89000,220,43.4,2.0,5495
83000,230,42.1,2.0,8495
82000,260,36.7,2.0,5495
82397,300,37.6,3.0,11099
52287,125,58.9,2.0,18999
62000,235,42.1,2.0,9495
30500,280,38.2,3.0,25449
25500,305,30.1,4.0,31250
24987,315,29.4,4.0,44950
39780,195,47.1,2.0,15500
50765,125,58.9,2.0,9350
68470,150,48.7,1.4,5295
40646,0,74.3,1.6,8599
70070,0,74.3,1.6,10099
41522,200,47.9,3.0,19699
19356,0,80.7,1.6,10199
72419,20,70.6,2.0,10999
52080,145,52.3,2.0,15699
56292,150,55.4,2.0,13794
55000,160,49.6,2.0,15975
63000,125,60.1,2.0,14250
34900,30,58.9,1.4,14975
55583,20,68.9,2.0,12700
10749,145,55.4,1.4,15899
89330,30,61.4,2.0,10999
50000,30,61.4,2.0,17975
69000,145,55.4,2.0,10475
27400,265,35.8,2.0,19995
40000,125,61.4,2.0,13995
12000,0,67.3,1.0,11995
41000,30,57.6,1.4,11695
31558,20,60.1,1.4,13995
21596,0,67.3,1.0,11499
52521,145,54.3,2.0,15499
65000,150,55.4,2.0,10995
75000,20,68.9,1.6,6475
55000,30,61.4,2.0,12475
70000,125,60.1,2.0,8975
75000,145,53.3,2.0,7975
60000,555,26.4,4.2,25975
50000,145,48.7,1.4,6475
60000,125,57.6,2.0,9475
52319,0,80.7,1.6,9199
69638,300,39.2,3.0,17499
54373,200,47.9,3.0,12999
18251,30,70.6,1.4,14999
18256,260,33.2,3.0,19999
38392,145,65.7,2.0,16299
9694,145,50.4,1.4,19699
49597,125,60.1,2.0,13500
18560,20,67.3,2.0,13500
39989,0,74.3,2.0,14799
42761,0,83.1,1.6,10799
58204,0,72.4,2.0,12499
50325,0,74.3,1.6,9999
55258,30,61.4,2.0,15853
51527,145,65.7,2.0,17480
55000,265,30.4,1.8,4999
38264,30,64.2,2.0,7450
73994,30,65.7,1.6,6450
107000,125,53.3,1.4,6295
65000,125,53.3,1.4,6995
51091,20,65.7,2.0,14799
30690,0,83.1,1.6,10999
41083,0,74.3,1.6,8400
83764,20,68.9,2.0,8999
44985,300,38.2,3.0,21999
38771,145,67.3,2.0,19299
48634,200,47.1,2.0,19499
34291,0,76.3,1.6,10299
16917,145,47.1,1.8,16499
53085,145,53.3,2.0,14999
49093,30,64.2,2.0,14899
42709,200,47.9,3.0,16800
22130,145,47.9,1.4,19500
35000,300,34.9,3.0,17495
40860,200,47.1,2.0,21100
21508,125,58.9,2.0,13495
90000,30,61.4,2.0,5995
43000,325,28.8,3.2,6490
25936,0,80.7,1.6,11999
55443,30,56.5,1.4,10999
14380,0,74.3,2.0,14599
82932,20,68.9,2.0,9699
18713,145,60.1,1.0,13999
21349,200,39.8,2.0,25999
36851,0,83.1,1.6,10799
14087,30,55.4,1.4,13199
87549,20,70.6,1.6,8499
31182,125,53.3,1.4,12499
52865,0,76.3,1.6,10999
323000,200,44.1,2.0,2490
44273,30,65.7,2.0,13999
86281,125,56.5,2.0,11199
65356,20,72.4,1.6,10499
8507,145,49.6,1.6,14650
32623,30,58.9,1.4,14959
4983,160,43.5,1.8,16500
101000,555,20.3,4.2,5995
34000,20,70.6,1.6,11995
16000,30,55.4,1.4,12495
56960,30,61.4,2.0,12399
30167,30,65.7,2.0,14999
84523,20,67.3,2.0,11259
55122,0,83.1,1.6,9989
23449,145,56.5,2.0,19799
25728,145,65.7,2.0,16995
31583,0,76.3,1.6,10999
82028,30,55.4,2.0,11749
34214,20,67.3,2.0,11559
16569,0,67.3,1.0,10699
31282,0,67.3,1.0,9999
83967,300,36.2,2.0,5995
63180,125,57.6,2.0,14295
33105,145,47.1,1.8,16995
77288,0,74.3,1.6,8199
36714,0,74.3,1.6,11999
54327,20,70.6,2.0,13499
17363,20,60.1,1.4,13999
46424,30,64.2,2.0,15999
47614,200,48.7,2.0,17299
130000,200,44.8,2.0,3995
25000,145,47.9,1.4,21000
25088,125,53.3,1.4,10959
24655,145,68.9,1.6,13995
34980,0,76.3,1.6,11599
81088,145,56.5,2.0,9199
47317,145,54.3,3.0,19499
51535,20,68.9,1.6,8299
47337,0,74.3,1.6,8599
36699,30,57.6,1.2,11419
56244,20,61.4,1.4,10999
22000,30,61.4,2.0,15995
136000,240,40.4,2.0,3995
30000,200,39.8,3.0,17995
55000,200,39.8,1.8,9495
91229,300,39.2,3.0,16995
23924,570,22.8,4.2,54945
69807,125,58.9,2.0,19465
24500,150,43.5,2.0,27995
48798,305,34.9,2.5,27995
81000,0,74.3,1.6,7499
36358,200,47.1,2.0,20499
12119,30,67.3,2.0,12995
52243,200,47.1,2.0,15999
81459,145,55.4,2.0,11999
113000,135,53.3,2.0,9395
98000,160,50.4,2.0,6450
74000,570,22.8,4.2,7995
93000,325,30.7,3.2,7995
93000,200,47.9,3.0,12495
128000,200,48.7,2.0,2995
120000,165,49.6,2.0,7495
97370,30,57.6,1.4,10000
56220,30,64.2,2.0,14000
65290,150,62.8,2.0,14795
78120,30,61.4,2.0,10795
41165,0,83.1,1.6,10799
33622,20,60.1,1.4,12599
35769,30,55.4,1.4,13399
43380,200,47.9,3.0,29499
51075,30,62.8,2.0,14799
75920,235,44.1,3.0,11999
87000,0,74.3,1.6,5500
129000,325,30.8,1.8,2895
123000,160,51.3,2.0,3995
122000,150,53.3,0.0,2495
103000,165,50.4,2.0,6895
50500,30,58.9,1.4,11399
29095,145,55.4,2.0,20499
57021,0,83.1,1.6,9899
59986,300,33.2,2.0,13999
20183,145,52.3,2.0,19299
37399,20,74.3,1.6,13195
72591,0,74.3,1.6,7869
23000,125,52.3,1.4,21000
5000,145,30.1,4.0,70950
20000,150,67.3,1.0,14500
45100,30,67.3,2.0,15699
16850,0,74.3,1.6,13399
27868,145,47.9,1.4,20990
27409,125,52.3,2.0,19450
17406,145,56.5,1.4,15890
58261,20,67.3,2.0,13950
62000,330,22.4,4.2,5895
8000,20,60.1,1.0,15490
69599,30,64.2,2.0,9999
69550,125,57.6,2.0,10299
20255,235,38.7,2.0,16499
29211,0,76.3,1.6,13500
8472,150,50.4,2.0,27000
6760,145,39.2,3.0,47000
10035,145,32.8,3.0,45800
17283,150,29.4,4.0,59900
2355,150,32.8,3.0,47200
14391,150,44.1,1.5,24000
10254,150,49.6,2.0,26000
3306,150,55.4,2.0,25000
22650,150,57.6,2.0,22500
17392,30,55.4,1.4,12499
79427,20,72.4,1.6,10799
27267,30,54.3,1.4,11399
34801,20,60.1,1.4,9999
86108,20,68.9,2.0,8689
22085,30,55.4,1.4,12999
40568,20,70.6,2.0,13899
50111,200,47.1,2.0,13999
39200,20,68.9,2.0,13949
65106,20,70.6,2.0,14099
116840,125,57.6,2.0,10500
72890,145,54.3,2.0,11500
92950,145,53.3,2.0,11295
88140,20,67.3,2.0,11695
6652,145,49.6,1.6,20500
30100,165,45.6,2.0,14900
4846,150,44.8,1.5,23000
87660,160,50.4,2.0,14495
44458,0,74.3,1.6,10500
67392,20,68.9,1.6,13299
75269,20,68.9,2.0,11679
22368,0,67.3,1.0,11869
49441,0,83.1,1.6,10299
31586,0,74.3,1.6,9599
43009,235,42.2,3.0,30000
39671,235,42.2,3.0,29300
57407,125,57.6,2.0,16000
6379,150,40.9,1.5,24500
44660,0,72.4,2.0,13295
126580,30,62.8,2.0,6500
64910,0,76.3,1.6,8500
120470,30,61.4,2.0,12795
128080,145,56.5,2.0,7500
94690,125,58.9,2.0,10795
16250,145,57.7,2.0,21250
3200,145,42.2,1.5,22490
7500,145,38.2,2.0,33000
17540,145,44.8,2.0,24500
43201,20,67.3,2.0,14495
9843,145,38.2,2.0,33000
13683,145,38.2,2.0,32250
19821,165,49.6,2.0,19000
37303,30,67.3,2.0,16850
5096,145,51.4,1.6,23000
85,150,40.9,2.0,28000
14430,150,31.7,2.0,29000
16363,150,31.7,2.0,28900
7626,150,47.1,2.0,27500
1000,145,40.9,1.5,28000
44000,160,49.6,2.0,10995
4887,145,47.9,2.0,28000
8450,145,44.8,2.0,31495
10881,145,40.9,1.5,24500
12800,145,52.3,1.6,21000
45478,150,50.4,1.4,18000
4650,145,40.9,3.0,43000
10021,145,39.2,2.0,30000
69000,260,36.2,2.0,8995
93000,240,43.4,2.0,3895
12000,150,67.3,1.0,8600
24000,145,47.9,1.4,17490
4000,150,54.3,1.4,20850
1000,145,31.4,2.0,34000
13121,145,32.5,2.9,42000
12219,145,47.9,3.0,38000
13272,145,64.2,1.6,17000
37290,0,72.4,2.0,14500
20103,145,70.6,2.0,17500
38266,145,49.6,2.0,18500
18668,125,49.6,2.0,18000
36617,165,50.4,2.0,16750
8824,150,33.2,3.0,43000
23787,205,40.4,2.0,19750
72800,0,176.6,1.4,13000
83390,0,80.7,1.6,7895
85780,200,47.9,2.0,16295
89060,30,67.3,2.0,8500
68250,200,44.8,3.0,16000
112380,0,74.3,1.6,7000
86910,30,67.3,2.0,13295
107150,30,61.4,2.0,11000
83490,20,70.6,2.0,11195
63899,200,40.9,1.6,5295
26000,125,61.4,2.0,16950
25000,205,42.8,2.0,20750
19000,145,61.4,2.0,25000
22000,145,61.4,2.0,19995
30600,150,33.2,3.0,40000
41348,205,47.9,3.0,30500
36102,145,49.6,1.4,16500
12190,150,38.2,1.5,26500
22710,150,40.4,2.0,29000
34000,160,44.1,2.0,16950
43000,160,50.4,3.0,21950
43124,20,72.4,2.0,14699
81707,30,64.2,2.0,14599
11973,145,70.6,2.0,14999
17000,145,44.1,2.0,26500
24724,145,56.5,2.0,23000
113500,145,54.3,2.0,7695
22929,200,42.8,2.0,16975
24021,145,52.3,1.4,16795
18833,20,62.8,1.0,13995
93820,325,30.1,3.0,11495
38000,200,43.5,1.8,9995
22000,30,55.4,1.4,11490
13000,145,55.4,1.4,14490
92500,150,53.3,1.9,3450
15441,150,50.4,2.0,28000
33808,125,57.6,2.0,17850
5775,150,40.9,1.5,24000
34545,200,48.7,2.0,18500
89165,200,47.9,2.0,18099
53566,20,67.3,2.0,8499
30981,20,64.2,2.0,13199
82023,20,70.6,1.6,12199
12290,30,55.4,1.4,13999
47990,145,67.3,2.0,15999
50750,555,27.4,3.2,7850
95000,290,37.6,3.0,8995
33800,30,57.6,1.4,13495
34000,30,55.4,1.4,11490
30549,150,40.4,2.0,27000
27403,150,40.4,2.0,27000
29169,150,40.4,2.0,29750
16780,150,40.4,2.0,31000
20527,150,40.4,2.0,29000
4694,145,47.1,2.0,26250
25521,145,53.3,2.0,21000
32497,205,39.8,2.0,23000
10189,150,38.2,2.0,36000
411,150,34.9,2.0,32500
4396,150,44.8,2.0,26000
9923,150,37.2,4.0,65000
42500,30,64.2,1.6,16000
5746,150,31.7,2.0,30000
4398,150,40.9,2.0,28000
289,150,34.9,2.0,30000
3704,150,38.2,2.0,34890
6269,145,38.7,3.0,45000
12009,145,38.7,3.0,44490
18382,30,56.5,1.4,14480
28888,570,24.1,5.2,74500
46750,145,49.6,1.4,14750
175,150,38.2,2.0,32500
46463,205,47.9,3.0,31000
11000,150,33.6,3.0,50000
31670,0,72.4,2.0,15000
4537,150,38.2,2.0,35390
25580,20,68.9,1.6,15390
26821,145,52.3,1.4,19790
3555,145,49.6,1.6,19790
5195,145,48.7,2.0,25690
49245,20,65.7,2.0,15495
33632,145,50.4,1.4,19295
1255,145,32.5,3.0,57895
8695,30,58.9,1.4,18495
13433,145,48.7,1.4,20000
15815,145,51.4,2.0,19495
12336,145,32.1,3.0,53000
67409,0,74.3,1.6,7900
29190,0,67.3,1.0,11950
26517,0,76.3,1.6,12250
94366,30,64.2,2.0,7500
18803,145,41.5,1.5,21115
24439,145,39.2,4.0,52495
8000,145,41.5,1.5,28000
20073,150,61.4,2.0,21000
3350,150,29.1,2.9,69890
62890,125,61.4,2.0,18490
13602,150,32.8,3.0,44490
41478,200,47.1,2.0,17800
19952,0,67.3,1.0,12450
46965,205,40.9,2.0,19000
35437,20,67.3,2.0,15650
50536,205,47.9,3.0,30000
47600,145,56.5,2.0,14000
87990,325,36.7,3.0,4990
131925,325,30.1,1.8,1990
106000,325,39.8,1.8,4990
3222,145,44.1,1.5,25790
89000,330,33.3,3.0,5490
148000,305,35.8,3.0,3990
106122,30,64.2,2.0,4690
1555,145,38.7,2.0,26890
2555,145,49.6,1.6,19690
1555,145,42.8,2.0,27190
2555,145,44.1,1.0,22790
3555,145,42.8,2.0,27190
4555,145,52.3,1.6,20790
41509,145,49.6,1.4,17000
4995,145,39.8,1.5,25495
12332,145,32.8,3.0,43895
5000,150,31.0,2.0,39490
21159,30,56.5,1.4,19000
63000,555,27.2,3.2,7850
44000,145,53.3,2.0,9350
17552,145,34.0,2.5,38995
42000,235,42.8,3.0,25990
10000,145,34.0,3.0,35990
20000,125,52.3,1.4,16490
83000,30,62.8,2.0,8990
64000,200,47.9,2.0,12490
11547,150,42.2,1.5,22000
19494,205,40.9,2.0,26000
30500,0,80.7,1.6,12500
78077,150,54.3,3.0,18000
32093,150,39.2,4.0,48000
32486,205,47.9,3.0,32500
6185,145,40.9,1.5,25000
5362,145,38.2,2.0,34500
20871,150,56.5,1.4,14000
30986,150,64.2,2.0,19900
13000,145,62.8,2.0,19450
40000,300,39.2,4.0,43950
29000,325,29.4,4.0,44950
37000,145,34.0,3.0,35950
79000,235,42.8,3.0,19950
23000,145,32.8,3.0,42950
27000,150,34.0,3.0,36950
98000,570,21.1,5.2,8750
4000,145,40.4,2.0,32995
66000,30,60.1,2.0,10295
3000,20,64.2,1.0,14695
72900,30,64.2,2.0,8480
19200,30,55.4,1.2,7650
32000,150,57.7,1.4,13995
90000,235,39.8,2.0,5750
100000,30,65.7,1.4,2490
37000,200,47.1,2.0,21995
36000,125,52.3,1.4,10995
40905,205,47.1,2.0,20000
